field_id,step,days_from_sowing,ndvi,ndwi,temp_c,precip_mm,soil_moisture,soil_type,is_irrigated,stress_target_14d
7,3,15,0.17685924623951024,0.10915165800764103,22.58041511248361,0.0,16.404759776775155,2,0,0
7,4,20,0.2199267231954938,0.2074188202446562,24.202678275606583,0.0,19.99697400341184,2,0,0
7,5,25,0.32054571281339655,0.25683807692410315,26.939939873389438,0.0,19.251019697833378,2,0,0
7,6,30,0.38038496702112806,0.25060520864526026,25.406186209525234,0.0,22.87020955381298,2,0,1
7,7,35,0.48037736163750505,0.29768876906287184,27.840499738096874,1.9072137142522174,17.530576856603275,2,0,0
7,8,40,0.5788848549779104,0.28411027766457153,31.245983214853748,0.0,10.977557907370581,2,0,0
7,9,45,0.6693649613262983,0.35763518725950416,27.28950516778889,0.0,18.433838455546493,2,0,0
7,10,50,0.6886872839124304,0.32887578248905946,31.292947627590234,5.545898139959012,20.795633101522846,2,0,0
7,11,55,0.7573474050944399,0.35116507652305146,30.198676021723898,11.308307080619919,22.95509124412635,2,0,1
7,12,60,0.6733823704560966,0.3126572457452533,29.753570309243695,0.0,16.869889775350725,2,0,0
7,13,65,0.5791611882987402,0.2355172604739662,30.46989372752675,0.0,13.71895349463128,2,0,0
7,14,70,0.45708757450751175,0.11747315710256145,27.957826655643704,3.821343503272514,16.81776718934157,2,0,1
7,15,75,0.33145249302454044,0.03065508787598059,29.037425239527828,3.0905085219488457,17.9365782114242,2,0,1
7,16,80,0.20651917841058096,-0.02336926846916587,23.48668090790986,7.0507934745083585,22.04984106745804,2,0,2
7,17,85,0.07287550259524078,-0.1291071535693879,25.468004964836055,0.0,16.413184829910122,2,0,2
7,18,90,0.05,-0.1988131621021857,24.424629331997284,0.0,16.33091367907054,2,0,2
7,19,95,0.05,-0.19866408887453685,21.244277874189617,0.0,15.393624988192235,2,0,2
8,0,0,0.15950610509404126,0.0783987729863423,18.385707195140956,0.0,33.78826166886404,2,1,0
8,1,5,0.13578725510978726,0.0947521322793543,20.748746595281748,0.0,16.928909529193668,2,1,0
8,2,10,0.17132365379954578,0.1287886212348543,23.28866662741113,0.0,22.176029325306942,2,1,0
8,3,15,0.20655351460321705,0.1985784223708974,23.71644119169801,0.0,31.73379199001505,2,1,1
8,4,20,0.2534513031569819,0.18170793350883546,24.9093331779227,0.0,16.82285407942401,2,1,0
8,5,25,0.3520984022374238,0.23463272347399036,25.9830029656744,0.0,15.951164994722147,2,1,0
8,6,30,0.37611111442220047,0.2592965398863339,26.86450376865797,7.1186929182547285,38.879223128440785,2,1,0
8,7,35,0.5315181387811475,0.3382125078226778,28.320800336933154,0.8827826929171202,17.061119195053656,2,1,0
8,8,40,0.659989042760814,0.41300573136366525,27.40966165747669,7.905646674782842,24.221199738445343,2,1,1
8,9,45,0.7453425541295922,0.46643902230994977,30.541030205984306,0.0,27.784587214809214,2,1,0
8,10,50,0.8436156644732843,0.48609533711566927,30.200771481369,0.0,13.777655474772775,2,1,0
8,11,55,0.8396791054356525,0.5019224155388197,30.87451113320059,11.168563639794474,26.5490651838274,2,1,0
8,12,60,0.8481111439913894,0.48166589512786645,28.71926526248428,0.0,29.29925067280044,2,1,0
8,13,65,0.7504317478065794,0.4707062184065517,28.894555371489947,0.0,19.22558915726048,2,1,0
8,14,70,0.6596830357510287,0.3859815192706797,25.47986337294391,5.740539054432517,22.11304021021369,2,1,0
8,15,75,0.5253819360995367,0.30102208130134817,28.59930253451694,0.0,33.259864259940244,2,1,0
8,16,80,0.3914198704868031,0.25371696554116135,22.41552452751846,1.636974720357566,18.98420144185326,2,1,0
8,17,85,0.3205337257282156,0.2514876946211624,21.87151806013228,0.0,18.369174807186752,2,1,0
8,18,90,0.23208919778438228,0.22430548024239802,20.210672871391182,0.0,33.60535203228942,2,1,0
8,19,95,0.2139623435904728,0.15316010448367787,18.881368210162773,0.0,19.66849395337728,2,1,0
9,0,0,0.20556890209332426,0.11647848811702931,18.77290927948015,0.0,21.756491141258092,1,0,0
9,1,5,0.16621400501153097,0.11420934527522418,17.32870277321727,0.0,20.15613995171391,1,0,0
9,2,10,0.17475356487586957,0.14939578078329252,21.577540667455786,8.266900881930614,27.03107830526202,1,0,0
9,3,15,0.20273286801038526,0.14362515832011646,21.2071415350532,0.0,17.205745298016048,1,0,0
9,4,20,0.24389176020063763,0.18015360355169496,25.24115507310401,0.0,17.88694383194476,1,0,0
9,5,25,0.3339993264458303,0.22119557576023485,27.311882992452432,0.0,16.884190318110164,1,0,0
9,6,30,0.4157038771773922,0.28659874880584674,30.50570878349558,0.0,17.489252241493777,1,0,1
9,7,35,0.5137799461869048,0.3292857666362667,30.344563361254963,0.0,16.023866511523853,1,0,1
9,8,40,0.6198080392213926,0.40821466445115057,27.659333796929264,0.6711836619181498,15.75411808874186,1,0,1
9,9,45,0.735662669788577,0.46284714853591447,31.412568979477143,0.0,15.386722559000052,1,0,1
9,10,50,0.8356033012818157,0.44903552048672307,32.35096179995843,0.0,15.980929625915989,1,0,1
9,11,55,0.845576053365484,0.5037944176711612,29.42759658528877,0.0,14.407666341998512,1,0,0
9,12,60,0.8336961806200112,0.47280854718679366,31.192259313864774,0.0,15.16961653799185,1,0,0
9,13,65,0.7563090437104032,0.4379937228359376,27.858758191040284,17.658598519202478,31.752837468849126,1,0,0
9,14,70,0.6787814675233639,0.3815298027434194,27.35721793214612,0.0,20.4864467005301,1,0,0
9,15,75,0.5101214206546226,0.3571935516425368,23.927651370372985,0.0,20.5875134578177,1,0,0
9,16,80,0.4052557731826479,0.2493405823990522,24.201897368501545,0.0,19.20186177613528,1,0,0
9,17,85,0.32512390822529386,0.23203402258250366,23.581314405789115,2.1261323683878954,21.958339003716386,1,0,0
9,18,90,0.21166544595530348,0.16677763688407218,20.98174016161982,19.819523685342467,33.851848533921036,1,0,0
9,19,95,0.2121686841501717,0.16117399660144752,21.622441767529658,1.3415554892945318,17.72784747297218,1,0,0
10,0,0,0.1676852243791055,0.08819869677865817,21.84608692395052,8.842152263340218,26.43975378513131,2,0,0
10,1,5,0.17700102237388418,0.11247488345315643,20.36208222484624,0.0,19.28441767194907,2,0,0
10,2,10,0.16226673623132476,0.09971678116143287,23.86837975567358,0.0,18.589441949977346,2,0,0
10,3,15,0.1904922851608122,0.164189602585296,22.97373919421977,0.0,18.364087071555648,2,0,1
10,4,20,0.24809311371704176,0.17465032756033594,24.07448705855609,0.0,17.223856202840416,2,0,1
10,5,25,0.33105772420037116,0.2361936879378975,25.45304183908816,0.0,14.196281801302105,2,0,0
10,6,30,0.40656138169717,0.2737672326210199,28.346390275176816,0.24255009838621894,14.756170709897505,2,0,0
10,7,35,0.5196424136100245,0.3388261439629638,26.954531256471597,7.273339889146429,22.290384186716338,2,0,0
10,8,40,0.6366506593400544,0.39274704893033746,26.35007589290541,0.0,16.5566049687656,2,0,0
10,9,45,0.7593175095016881,0.43864574782152305,28.754444458696327,0.0,19.969039716090148,2,0,0
10,10,50,0.8065817010945026,0.5231260426754998,30.858874172034238,0.0,16.293358873086238,2,0,0
10,11,55,0.8717801996356954,0.5022906673243093,30.389148680179304,7.5124048372321575,20.734252717591797,2,0,1
10,12,60,0.8662027478901679,0.47949600785635776,30.83789640204009,3.612365831610278,19.441210998725776,2,0,0
10,13,65,0.7368229355952615,0.44366238145329256,28.998902384396533,0.0,14.997493277452143,2,0,1
10,14,70,0.6268994281709501,0.3958401964274675,28.344452852102243,2.464938745988576,19.514286117231183,2,0,0
10,15,75,0.5341712120376788,0.3121019433939866,29.69868691215637,0.0,14.223967111061892,2,0,1
10,16,80,0.4053009402383957,0.2924968650894037,25.899839109549784,0.44962423100575977,19.771839856269004,2,0,0
10,17,85,0.2865619334732888,0.2249667211360803,24.757623819803285,0.0,15.121181528054331,2,0,0
10,18,90,0.28421747890406435,0.14545197952343464,23.2788513864176,0.0,17.805560733200068,2,0,0
10,19,95,0.23171514539325885,0.1348654775753309,19.018060943659982,0.0,22.247662416353798,2,0,0
11,0,0,0.15338841792418387,0.09236703394551862,18.345961365396548,0.0,29.8468530454081,2,1,0
11,1,5,0.19905478834449447,0.1319641257739837,19.577303807597218,0.0,17.431761871541216,2,1,0
11,2,10,0.19835491006215722,0.12097696044174613,22.110529144915912,0.0,16.9396081450437,2,1,0
11,3,15,0.17598762573864418,0.13632417170739747,23.473213584504403,0.0,32.77050502560334,2,1,0
11,4,20,0.2367748303428909,0.13906732070620542,25.70314018135754,0.0,16.69003966924832,2,1,0
11,5,25,0.3276046907831602,0.22278072074537253,25.15478428314427,0.0,18.3018455532147,2,1,0
11,6,30,0.3747811089940228,0.2979531126044599,26.595174320163903,0.0,29.41213691233598,2,1,0
11,7,35,0.5225828576632641,0.3564472219912214,30.93411115330698,3.547537443885803,18.913308396277355,2,1,0
11,8,40,0.6136265953407807,0.40891226771055883,28.638004782959122,0.7872900093890997,17.12691828107109,2,1,0
11,9,45,0.7859340272855841,0.44580662088383255,30.138666713301625,3.038800708578302,31.600314088044584,2,1,0
11,10,50,0.7801214885788498,0.4927463107418415,30.101630359143243,0.0,16.76973984155346,2,1,0
11,11,55,0.8353463161748476,0.5101085429324963,28.253914499844115,0.0,16.707437199208115,2,1,0
11,12,60,0.8386564609022451,0.4625069897420798,30.3126695074291,0.0,29.28605297935229,2,1,0
11,13,65,0.7598700148669301,0.4397313903593833,28.61463558182201,0.0,16.80877347242887,2,1,0
11,14,70,0.6507340024693941,0.3991480213891384,28.2682982203697,0.0,17.53354206286347,2,1,0
11,15,75,0.4993041721040087,0.3258583399841047,27.24419112903916,0.0,33.807449483363264,2,1,0
11,16,80,0.40082545869287467,0.2779631030434178,22.633220037107076,30.067056264416678,44.12569792905693,2,1,0
11,17,85,0.3136189899243063,0.2358339631544088,22.541378142704602,8.693893706650384,24.539293532553277,2,1,0
11,18,90,0.2681927536615488,0.15141494836989475,22.89305405255618,0.0,32.34923275085967,2,1,0
11,19,95,0.22161000707569245,0.10423711871152805,21.541103883817158,4.972961994318429,19.591966487305825,2,1,0
12,0,0,0.15619547869543135,0.07447260498121394,21.369193448904017,8.546328682145917,31.71023886562113,2,0,0
12,1,5,0.11910673757260708,0.13136760493131516,20.1336700378351,0.0,21.004780893437093,2,0,0
12,2,10,0.20265113482797312,0.12946834459922674,23.17732028375046,0.0,17.50560413154812,2,0,0
12,3,15,0.17592309196084593,0.13804043268972588,24.0179571920631,0.0,17.600841183150923,2,0,1
12,4,20,0.252737771684662,0.2272265491255254,24.41243600365742,4.442498541230093,22.27510525845198,2,0,0
12,5,25,0.34702302927926487,0.19930489777693924,27.95362168410766,0.0,15.180181054052518,2,0,0
12,6,30,0.38960542077710764,0.26250337994190925,27.80295212146013,9.650063928645972,23.216695160313076,2,0,0
12,7,35,0.47356644286814176,0.339608443740757,29.484566441575836,3.3153822390638616,19.760943297568485,2,0,0
12,8,40,0.6615870781636641,0.38706830696418,32.78836034726625,0.0,16.322072184429896,2,0,0
12,9,45,0.7540020905700034,0.47146633759119977,28.230130644023546,8.816613391620818,20.34782993066327,2,0,0
12,10,50,0.8361727321814573,0.48199043535667635,28.630577890463986,6.6779349050946735,22.926530973996705,2,0,1
12,11,55,0.8227897156655222,0.5213610436445966,28.161003580530757,0.0,17.457297387773583,2,0,1
12,12,60,0.7677516690501707,0.4420612552450392,26.574401822306342,0.0,14.70087616227239,2,0,1
12,13,65,0.689772118988121,0.3573728123789741,26.907160710211866,0.0,15.533661192162237,2,0,0
12,14,70,0.5963033159123129,0.3184982156680249,26.671883314070055,0.0,15.362809647265752,2,0,0
12,15,75,0.4087076289991589,0.1616768411253283,25.866494395462855,0.0,18.82526935263412,2,0,0
12,16,80,0.2613160656543617,0.07320926697514799,26.622025726320192,8.886867884812244,25.14196513396555,2,0,1
12,17,85,0.14481882014248165,0.04924868386311951,25.819317439229366,0.0,18.878051972525352,2,0,1
12,18,90,0.10508119125669854,-0.01209623491183176,21.38580517352128,0.43498291974608205,15.44150787926948,2,0,1
12,19,95,0.05,-0.10749351528158674,21.183077904204133,0.0,15.0305661670852,2,0,1
13,0,0,0.13572109006336133,0.11967434402725498,18.144650578190234,1.156434977644221,34.11997824458014,2,1,0
13,1,5,0.1481103483703186,0.1389914608431097,18.504774978808726,0.0,19.61112119189144,2,1,0
13,2,10,0.15556847127583937,0.12055403610200388,23.345169113390774,1.6044701262933336,20.49830160883179,2,1,0
13,3,15,0.18912973349772721,0.15188358667930285,25.267532546843334,0.0,32.70317406322681,2,1,0
13,4,20,0.22718900788001947,0.1603161030985429,24.26221904208889,9.140334402111991,25.756954979910233,2,1,0
13,5,25,0.2988874570907006,0.18845729881084583,25.42884981195179,4.841958112579089,20.767150050744544,2,1,0
13,6,30,0.4073941905892117,0.2906090988918641,30.941818677309556,0.0,28.454548355502272,2,1,1
13,7,35,0.530473516955257,0.3466503700696426,28.81482232808176,0.0,16.15777399519319,2,1,0
13,8,40,0.6491036251211297,0.3783579286368664,28.65199360545696,0.0,15.931692444184923,2,1,0
13,9,45,0.746000113101445,0.46642465360118474,29.894531823195344,10.372051052459625,39.31104330172069,2,1,1
13,10,50,0.7720382347345764,0.488165575931021,32.08531132352597,0.0,16.490027215645934,2,1,0
13,11,55,0.8511329984979421,0.5105938550871346,29.2946907322023,0.0,14.226966248267122,2,1,1
13,12,60,0.7647871833027717,0.49275182647547244,29.306930028453205,0.0,32.18092427911644,2,1,0
13,13,65,0.7771156689232218,0.47444456465112533,29.11702741792065,0.0,14.67832798695646,2,1,0
13,14,70,0.6271004477011948,0.38810866514670345,27.388039626104057,0.0,19.765040385868687,2,1,0
13,15,75,0.5113411604593093,0.3380668122515225,25.93444505030608,0.0,30.80615297047182,2,1,0
13,16,80,0.4265066915288361,0.24414132403383318,25.294283999084477,5.730492459719242,22.00220080835688,2,1,0
13,17,85,0.3132792814603691,0.24026507353052348,19.617004294521628,0.0,20.98353853412206,2,1,1
13,18,90,0.2594301492088273,0.19329412834032722,20.947542091300456,0.0,31.373653664258157,2,1,1
13,19,95,0.22137532283372244,0.13144792798432992,19.012447979392693,0.0,14.114181021892373,2,1,1
14,0,0,0.14029010859352375,0.10688375410014099,16.322052857701788,0.0,17.327492021556385,1,0,0
14,1,5,0.17389761385774485,0.1361006258251809,23.204845716654862,0.0,17.259353071285958,1,0,0
14,2,10,0.17508158237264554,0.13618311431620356,22.50772505122608,11.778073081232094,28.659332446260045,1,0,0
14,3,15,0.20077883764857304,0.16355531561494746,23.69786523971983,0.4769667342939971,18.922567408577375,1,0,0
14,4,20,0.20536398540967887,0.18544016846023373,23.98774420275725,4.104555030386981,19.189877117640158,1,0,0
14,5,25,0.3210337914443504,0.23633881237802945,26.09984963870832,0.0,17.109814174187306,1,0,0
14,6,30,0.39666362953138806,0.25845697893398345,29.54983232222832,0.6680537850559798,16.689539935860793,1,0,1
14,7,35,0.48353208016593785,0.3597624574930778,25.28424941562151,21.191245548892464,32.21439974537886,1,0,0
14,8,40,0.6354788152240073,0.41529745234702053,29.695302207987986,0.0,14.495490382120716,1,0,0
14,9,45,0.7441526350932487,0.4495261589490975,29.904539401729302,1.5513997646040565,16.847085820062468,1,0,0
14,10,50,0.8012122756782687,0.4861509140788934,30.861462661257725,2.333555359533231,17.46226755243512,1,0,1
